diff_median_sample,file,gnss_max,gnss_median,gnss_min,gnss_p01,gnss_p99,lidar_max,lidar_min,name,point_count,pos_cover_rate,pulse_max,pulse_min,reason,seq,size_bytes,status,total_pulses
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00382_20260510192340.h5,41020.066942624,41018.553795882,41017.065704092,41017.09706148,41020.03668846,41038.066942624,41035.065704092,L1_cap_00382_20260510192340.h5,2232362,1.0,1489404.0,1.0,,382,262685940,OK,1489404.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00383_20260510192343.h5,41023.068071164,41021.560707436,41020.06694462,41020.097570788,41023.03945976952,41041.068071164,41038.06694462,L1_cap_00383_20260510192343.h5,2210563,1.0,1489481.0,1.0,,383,261228548,OK,1489481.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00384_20260510192346.h5,41026.070067692,41024.510573696,41023.068073164,41023.097867000004,41026.043565871994,41044.070067692,41041.068073164,L1_cap_00384_20260510192346.h5,2122085,1.0,1430065.0,1.0,,384,252700528,OK,1430065.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00385_20260510192349.h5,41029.07209222,41027.573667552,41026.070069692,41026.101195856,41029.044730072,41047.07209222,41044.070069692,L1_cap_00385_20260510192349.h5,2213182,1.0,1489866.0,1.0,,385,263334204,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00386_20260510192352.h5,41032.073584756,41030.57379408,41029.07209422,41029.101990719995,41032.041938248,41050.073584756,41047.07209422,L1_cap_00386_20260510192352.h5,2219418,1.0,1489537.0,1.0,,386,260698540,OK,1489537.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00387_20260510192355.h5,41035.075637276,41033.574852696,41032.073586756,41032.100222356,41035.048535672,41053.075637276,41050.073586756,L1_cap_00387_20260510192355.h5,2213374,1.0,1489824.0,1.0,,387,261430248,OK,1489824.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00388_20260510192358.h5,41038.0772838,41036.590276168,41035.075639276,41035.10676026164,41038.046410816,41056.0772838,41053.075639276,L1_cap_00388_20260510192358.h5,2195442,1.0,1476146.0,1.0,,388,261253868,OK,1476146.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00389_20260510192401.h5,1490188.0,745142.0,1.0,13810.0,1475385.94,1490206.0,19.0,L1_cap_00389_20260510192401.h5,2210607,0.001039985850040283,1490188.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,389,259337464,REPAIR_CANDIDATE,1490188.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00390_20260510192404.h5,1489544.0,744329.5,1.0,15346.170000000002,1474840.83,1489562.0,19.0,L1_cap_00390_20260510192404.h5,2215318,0.0012779203708000386,1489544.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,390,257991800,REPAIR_CANDIDATE,1489544.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00391_20260510192407.h5,41047.08265736,41045.582578684,41044.081614844,41044.112574108,41047.051456096,41065.08265736,41062.081614844,L1_cap_00391_20260510192407.h5,2218756,1.0,1489341.0,1.0,,391,260256768,OK,1489341.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00392_20260510192410.h5,41050.084793892,41048.695104792,41047.08265936,41047.10853078,41050.05678446,41068.084793892,41065.08265936,L1_cap_00392_20260510192410.h5,2048765,1.0,1378356.0,1.0,,392,240685848,OK,1378356.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00393_20260510192413.h5,41053.086958396,41051.587768744,41050.084809892,41050.114182492,41053.055833792,41071.086958396,41068.084809892,L1_cap_00393_20260510192413.h5,2216323,1.0,1489929.0,1.0,,393,259788780,OK,1489929.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00394_20260510192416.h5,41056.089612912,41054.590767256,41053.086960396,41053.118442564,41056.058071704,41074.089612912,41071.086960396,L1_cap_00394_20260510192416.h5,2216753,1.0,1490188.0,1.0,,394,260011384,OK,1490188.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00395_20260510192419.h5,41059.091147432,41057.589088756,41056.089614912,41056.119603072,41059.059575844,41077.091147432,41074.089614912,L1_cap_00395_20260510192419.h5,2217872,1.0,1489607.0,1.0,,395,262509788,OK,1489607.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00396_20260510192422.h5,41062.092975944,41060.590365252,41059.091149432,41059.121112012,41062.063939372005,41080.092975944,41077.091149432,L1_cap_00396_20260510192422.h5,2213422,1.0,1489677.0,1.0,,396,261520560,OK,1489677.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00397_20260510192425.h5,41065.095448452,41063.597104808,41062.092977944,41062.124188112,41065.064108288,41083.095448452,41080.092977944,L1_cap_00397_20260510192425.h5,2212899,1.0,1490048.0,1.0,,397,261236108,OK,1490048.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00398_20260510192428.h5,41068.096338956,41066.5977203,41065.095450456,41065.126873844005,41068.065307572,41086.096338956,41083.095450456,L1_cap_00398_20260510192428.h5,2213162,1.0,1489348.0,1.0,,398,262198696,OK,1489348.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00399_20260510192431.h5,41071.579658032,41069.7663847,41068.096340956,41068.128981128,41071.537946132,41089.579658032,41086.096340956,L1_cap_00399_20260510192431.h5,2463985,1.0,1659861.0,1.0,,399,293048364,OK,1659861.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00400_20260510192435.h5,41074.601240636,41073.099947796,41071.579660036,41071.61476222,41074.570626472,41092.601240636,41089.579660036,L1_cap_00400_20260510192435.h5,2233831,1.0,1496915.0,1.0,,400,264836612,OK,1496915.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00401_20260510192438.h5,41077.60361514,41076.101702304,41074.601242632,41074.630547428,41077.572784336,41095.60361514,41092.601242632,L1_cap_00401_20260510192438.h5,2255033,1.0,1490062.0,1.0,,401,264419080,OK,1490062.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00402_20260510192441.h5,41080.605373636,41079.118628876,41077.60361714,41077.631275848,41080.582507512,41098.605373636,41095.60361714,L1_cap_00402_20260510192441.h5,1954529,1.0,1474991.0,1.0,,402,215802596,OK,1474991.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00403_20260510192444.h5,41083.606642136,41082.129474424,41080.605375636,41080.638635812,41083.578579984,41101.606642136,41098.605375636,L1_cap_00403_20260510192444.h5,1937798,1.0,1481130.0,1.0,,403,213835692,OK,1481130.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00404_20260510192447.h5,41086.607736604,41085.114899828,41083.606644136,41083.6343244,41086.580266339995,41104.607736604,41101.606644136,L1_cap_00404_20260510192447.h5,1912607,1.0,1475555.0,1.0,,404,210728036,OK,1475558.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00405_20260510192450.h5,41089.609543108,41088.14802248,41086.607748604,41086.642973472,41089.57181022799,41107.609543108,41104.607748604,L1_cap_00405_20260510192450.h5,1982235,1.0,1479002.0,3.0,,405,220992812,OK,1479002.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00406_20260510192453.h5,41092.612335604,41091.139036916,41089.609545108,41089.63415324,41092.587608072,41110.612335604,41107.609545108,L1_cap_00406_20260510192453.h5,1996471,1.0,1478126.0,1.0,,406,224547540,OK,1478127.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00407_20260510192456.h5,41095.61353608,41094.1999197,41092.612343604,41092.646723784,41095.5834224,41113.61353608,41110.612343604,L1_cap_00407_20260510192456.h5,2097577,1.0,1417416.0,3.0,,407,246550680,OK,1417416.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00408_20260510192459.h5,41098.6063345,41097.105709684,41095.61353808,41095.642738516,41098.574558328,41116.6063345,41113.61353808,L1_cap_00408_20260510192459.h5,2231815,1.0,1484952.0,1.0,,408,262997676,OK,1484952.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00409_20260510192502.h5,1493779.0,745491.5,1.0,13884.189999999999,1478309.81,1493797.0,19.0,L1_cap_00409_20260510192502.h5,2217920,0.00146308252777377,1493779.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,409,258988192,REPAIR_CANDIDATE,1493779.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00410_20260510192505.h5,41104.617985504,41103.116364676,41101.615935024,41101.64526336,41104.589999176,41122.617985504,41119.615935024,L1_cap_00410_20260510192505.h5,2207610,1.0,1489985.0,1.0,,410,261811748,OK,1489985.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00411_20260510192508.h5,41107.619309972,41106.118480156,41104.617987504,41104.648976928,41107.588561808,41125.619309972,41122.617987504,L1_cap_00411_20260510192508.h5,2198864,1.0,1489635.0,1.0,,411,260695272,OK,1489635.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00412_20260510192511.h5,41110.54705978,41109.12283964,41107.619311972,41107.649795831996,41110.515941912,41128.54705978,41125.619311972,L1_cap_00412_20260510192511.h5,2201186,1.0,1489733.0,1.0,,412,261654320,OK,1489733.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00413_20260510192514.h5,41113.622700908,41112.123660112,41110.54706178,41110.578083944,41113.591878424646,41131.622700908,41128.54706178,L1_cap_00413_20260510192514.h5,2201217,1.0,1489999.0,1.0,,413,261044800,OK,1489999.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00414_20260510192517.h5,41116.62454338,41115.204521988,41113.622702912,41113.651786204,41116.597947236,41134.62454338,41131.622702912,L1_cap_00414_20260510192517.h5,2089158,1.0,1412523.0,1.0,,414,247207584,OK,1412523.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00415_20260510192520.h5,41119.62638584,41118.127057028,41116.62454538,41116.655354824,41119.595292396,41137.62638584,41134.62454538,L1_cap_00415_20260510192520.h5,2212365,1.0,1489866.0,1.0,,415,260517744,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00416_20260510192523.h5,41122.629600316,41121.12507148,41119.62638784,41119.657848928,41122.603017256,41140.629600316,41137.62638784,L1_cap_00416_20260510192523.h5,2211147,1.0,1490517.0,1.0,,416,260708052,OK,1490517.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00417_20260510192526.h5,41125.63204476,41124.130171952,41122.629602316,41122.66057048,41125.60149324,41143.63204476,41140.629602316,L1_cap_00417_20260510192526.h5,2202669,1.0,1490125.0,1.0,,417,261061900,OK,1490125.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00418_20260510192529.h5,41128.63472722,41127.132957412,41125.63204676,41125.66212092,41128.603591056,41146.63472722,41143.63204676,L1_cap_00418_20260510192529.h5,2206578,1.0,1490321.0,1.0,,418,260002688,OK,1490321.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00419_20260510192532.h5,41131.635519672,41130.13335386,41128.63472922,41128.666001388,41131.608137528,41149.635519672,41146.63472922,L1_cap_00419_20260510192532.h5,2203874,1.0,1489278.0,1.0,,419,256120548,OK,1489278.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00420_20260510192535.h5,41134.637348124,41133.134664304,41131.635521672,41131.666577836,41134.605814856,41152.637348124,41149.635521672,L1_cap_00420_20260510192535.h5,2196156,1.0,1489866.0,1.0,,420,251669700,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00421_20260510192538.h5,41137.640590572,41136.1415498,41134.637350124,41134.669124292,41137.611757976,41155.640590572,41152.637350124,L1_cap_00421_20260510192538.h5,2208923,1.0,1490517.0,1.0,,421,256181376,OK,1490517.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00422_20260510192541.h5,41140.64353904,41139.138600208,41137.640592572,41137.671404736,41140.611978872,41158.64353904,41155.640592572,L1_cap_00422_20260510192541.h5,2192851,1.0,1490517.0,1.0,,422,246092412,OK,1490517.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00423_20260510192544.h5,41144.14620698,41142.389120968,41140.64354104,41140.677824164,41144.110275848,41162.14620698,41158.64354104,L1_cap_00423_20260510192544.h5,2553548,1.0,1738317.0,1.0,,423,285835380,OK,1738317.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00424_20260510192547.h5,41147.14624342,41145.60110156,41144.14620898,41144.171373092,41147.11664128,41165.14624342,41162.14620898,L1_cap_00424_20260510192547.h5,2053700,1.0,1479961.0,1.0,,424,223000636,OK,1479961.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00425_20260510192550.h5,41150.149051868,41148.637660168,41147.14624542,41147.179549596,41150.12462538,41168.149051868,41165.14624542,L1_cap_00425_20260510192550.h5,2069619,1.0,1481361.0,1.0,,425,222281280,OK,1481361.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00426_20260510192553.h5,41153.151216284,41151.638036556,41150.149053868,41150.181379324,41153.119158116,41171.151216284,41168.149053868,L1_cap_00426_20260510192553.h5,2286665,1.0,1490013.0,1.0,,426,255477216,OK,1490013.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00427_20260510192556.h5,41156.15311474,41154.730279496,41153.151218284,41153.17680054,41156.12509446424,41174.15311474,41171.151218284,L1_cap_00427_20260510192556.h5,2081407,1.0,1404830.0,1.0,,427,236680268,OK,1404830.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00428_20260510192559.h5,41159.155363152,41157.671312644,41156.15311674,41156.18527705972,41159.124252848,41177.155363152,41174.15311674,L1_cap_00428_20260510192559.h5,2228808,1.0,1490118.0,1.0,,428,238726872,OK,1490118.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00429_20260510192602.h5,1477080.0,674314.0,1.0,12266.0,1462529.0,1477098.0,19.0,L1_cap_00429_20260510192602.h5,2035153,0.00169913515101813,1477080.0,1.0,less than 95% lidar_time_sec within POS range,429,212892460,BAD_TIME,1477084.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00430_20260510192605.h5,41165.158726008,41163.710379664,41162.156905572,41162.194087788004,41165.13100984,41183.158726008,41180.156905572,L1_cap_00430_20260510192605.h5,1898502,1.0,1469328.0,4.0,,430,196851492,OK,1469328.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00431_20260510192608.h5,41168.159784436,41166.654416764,41165.158728008,41165.190119452,41168.128626988,41186.159784436,41183.158728008,L1_cap_00431_20260510192608.h5,2268465,1.0,1488746.0,1.0,,431,251423456,OK,1488746.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00432_20260510192611.h5,41171.162004844,41169.66266222,41168.159786436,41168.18679368,41171.133593592,41189.162004844,41186.159786436,L1_cap_00432_20260510192611.h5,2214856,1.0,1490139.0,1.0,,432,245605080,OK,1490139.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00433_20260510192614.h5,41174.164771268,41172.65663558,41171.162006844,41171.189338988,41174.133514024,41192.164771268,41189.162006844,L1_cap_00433_20260510192614.h5,2242655,1.0,1490447.0,1.0,,433,248428508,OK,1490447.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00434_20260510192617.h5,41177.166459684,41175.626145832,41174.164773268,41174.19348594,41177.13584700296,41195.166459684,41192.164773268,L1_cap_00434_20260510192617.h5,2203227,1.0,1449700.0,1.0,,434,236566180,OK,1449700.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00435_20260510192620.h5,41180.168204096,41178.662436488,41177.166461684,41177.196793844,41180.135571924,41198.168204096,41195.166461684,L1_cap_00435_20260510192620.h5,2299145,1.0,1489866.0,1.0,,435,252868788,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00436_20260510192623.h5,41183.169542512,41181.665350852,41180.168206096,41180.196154244,41183.136456916,41201.169542512,41198.168206096,L1_cap_00436_20260510192623.h5,2293372,1.0,1489537.0,1.0,,436,253552468,OK,1489537.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00437_20260510192626.h5,41186.17135692,41184.65854724,41183.169544512,41183.196092172,41186.139731232004,41204.17135692,41201.169544512,L1_cap_00437_20260510192626.h5,2189577,1.0,1489866.0,1.0,,437,250184016,OK,1489866.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00438_20260510192629.h5,41189.173087332,41187.600011036,41186.17135892,41186.199035068,41189.142214888,41207.173087332,41204.17135892,L1_cap_00438_20260510192629.h5,2177315,1.0,1489859.0,1.0,,438,245533628,OK,1489859.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00439_20260510192632.h5,41192.174383764,41190.675847132,41189.173089332,41189.20478568,41192.14344542,41210.174383764,41207.173089332,L1_cap_00439_20260510192632.h5,2177910,1.0,1489740.0,1.0,,439,244998468,OK,1489740.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00440_20260510192635.h5,41195.103281492,41193.679986588,41192.174385764,41192.204868668,41195.073743332,41213.103281492,41210.174385764,L1_cap_00440_20260510192635.h5,2187338,1.0,1490384.0,1.0,,440,248005040,OK,1490384.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00441_20260510192638.h5,41198.177746544,41196.673683952,41195.103283492,41195.13388031732,41198.146671724,41216.177746544,41213.103283492,L1_cap_00441_20260510192638.h5,2184034,1.0,1489411.0,1.0,,441,248664712,OK,1489411.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00442_20260510192641.h5,41201.179420944,41199.762788768,41198.177748544,41198.206360696,41201.149498164,41219.179420944,41216.177748544,L1_cap_00442_20260510192641.h5,2069732,1.0,1408092.0,1.0,,442,235676736,OK,1408092.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00443_20260510192644.h5,41204.180983336,41202.67888772,41201.179422944,41201.210615828,41204.152815188,41222.180983336,41219.179422944,L1_cap_00443_20260510192644.h5,2194737,1.0,1489859.0,1.0,,443,255153548,OK,1489859.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00444_20260510192647.h5,41207.181677724,41205.679301106,41204.180985336,41204.212363803395,41207.1501812594,41225.181677724,41222.180985336,L1_cap_00444_20260510192647.h5,2184916,1.0,1489348.0,1.0,,444,260124988,OK,1489348.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00445_20260510192650.h5,41210.184570128,41208.684590508,41207.181679724,41207.209313872,41210.153384044,41228.184570128,41225.181679724,L1_cap_00445_20260510192650.h5,2200297,1.0,1490517.0,1.0,,445,267216096,OK,1490517.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00446_20260510192653.h5,41213.187084508,41211.686176892,41210.184572128,41210.21314272,41213.1553379,41231.187084508,41228.184572128,L1_cap_00446_20260510192653.h5,2207123,1.0,1490454.0,1.0,,446,270418656,OK,1490454.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00447_20260510192656.h5,41216.1895709,41214.691940304,41213.187086508,41213.213921712,41216.159609684,41234.1895709,41231.187086508,L1_cap_00447_20260510192656.h5,2214954,1.0,1490251.0,1.0,,447,268541800,OK,1490251.0
2.0000006770715117e-06,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00448_20260510192659.h5,41219.69129994,41217.930070964,41216.1895729,41216.224807088,41219.6533701,41237.69129994,41234.1895729,L1_cap_00448_20260510192659.h5,2590283,1.0,1737995.0,1.0,,448,284089472,OK,1737995.0
1.0,0510_f3\L1-TIME_ANGE_DIST_DATA\L1_cap_00449_20260510192703.h5,1391068.0,691781.5,1.0,12720.0,1376881.77,1391086.0,19.0,L1_cap_00449_20260510192703.h5,1946924,0.0019060836478465518,1391068.0,1.0,GNSS_SEC_CH1 appears to contain pulse index/count values,449,151645252,REPAIR_CANDIDATE,1391068.0
